9519,9.974364302377097
12797,10.088402954255523
12834,8.591260938528837
1711,15.488638044353644
11260,12.902875462393943
9,7.868520481398248
10,13.184295141120566
11,7.496959066353434
12,11.18115041889652
13,9.563597223239368
14,6.27019466587995
18,14.507420442420909
23,12.902452873078833
24,8.23156552936395
27,8.199187952968435
36,5.00779763457473
37,7.8125996628789505
38,6.552152012164881
41,8.737239180791022
44,9.116789037767356
45,17.583872922398314
50,6.6064576324405255
53,4.665910007540831
56,12.450777082445395
64,7.536667482842546
65,6.482907181932383
66,8.462393576553481
68,7.570396653431713
71,4.8358409919304455
74,9.822284965243007
82,8.461364871581297
85,4.77186716060597
86,4.624430570268608
87,6.355609008284731
89,4.7313167405316285
93,6.643379456327845
96,8.590093083429753
98,6.645395244917941
108,4.938153308599769
110,20.25446758987751
113,8.77915395956467
125,10.129797404114555
126,6.609650671399139
128,6.716876981135526
130,11.359997966699858
134,6.80719924042547
135,9.913657007671743
138,7.243004589884925
139,4.657540021257726
140,6.94997294229929
142,5.344833514748558
143,4.803960569035955
145,12.426231074900672
146,6.85219697612483
147,8.865923972004351
151,6.365438873017291
152,4.750499479042118
153,10.0666624484339
157,11.64562223322814
160,8.241632771313046
162,6.7433264862090105
163,4.698727183913986
164,7.258748463173532
165,5.335109675356927
166,4.698727183913986
169,7.678985779076682
176,15.741772739505016
183,6.219406843475423
185,6.3956671047407445
187,6.899075065853412
191,7.809985974477188
196,4.995258091391702
199,9.233312478994764
201,6.381231502978263
202,7.914247144549204
210,9.315784534588074
211,9.515483325417243
212,7.937981460896837
214,10.250286524600435
247,18.86215267883714
260,11.621839315147424
272,10.304778186223258
273,17.120059999120116
279,11.328847005734005
299,8.111562947200648
302,17.674181875485594
304,12.257764740783559
315,9.412063600806109
331,16.434383895231036
334,9.989680441364118
345,9.628738911195992
356,18.238597336021808
361,9.852987484377865
362,19.425052667527794
366,11.39553810911643
369,10.222941369885888
371,10.064534307618572
372,19.15511591377956
376,6.518744955630156
377,9.99177306413142
378,7.003710796710503
379,7.92465227261217
381,9.7919299256751
387,9.12529119766393
388,7.426629867751965
389,10.496051369033623
390,14.778990907240445
393,13.66311402392589
399,6.6248611643120245
401,11.202739102957256
404,7.292260553086189
405,6.2081746429155285
406,5.844319831914105
407,6.288197865600234
408,12.240904012949073
409,9.103514521776054
410,5.213625149657826
420,8.775922489055517
422,10.697444108004692
423,5.038388442670418
424,10.575000798151198
435,12.535555457870128
436,9.114572751118104
438,6.001694809953827
439,6.058088620349403
441,10.772528139824688
442,8.596457724147166
447,7.940161076026452
448,14.278989779131786
449,8.924749236921818
456,6.646554757876764
461,4.803960569035954
466,5.956303433051298
467,7.489928359153019
473,11.902592582584306
474,9.184781686943317
478,9.784456180436955
480,8.155717603100545
483,6.233960186049302
484,6.5207245532987885
488,9.457575545991057
490,9.5555233639619
494,6.830303150784831
496,18.298349791618982
497,8.77123732677301
498,7.698592866034158
504,12.773120706227
505,9.964612513671044
506,4.698727183913986
508,4.803960569035955
509,4.906937654877251
512,4.803960569035955
513,4.906937654877251
514,4.803960569035955
517,4.8358409919304455
521,4.8358409919304455
524,9.788492956156336
528,6.21183844023977
529,4.698727183913986
530,9.917979932786292
531,5.484344732860277
532,8.305540370316782
533,6.178206020860433
534,5.553238099584973
535,5.941015349705308
536,4.731316740531629
538,8.530123358714377
539,5.142097088404279
541,6.833771852498949
543,9.12158270579336
544,9.67026805575242
545,14.318297925013905
546,4.803960569035955
547,9.329041804220426
548,4.977018806320675
550,10.573331675544104
551,10.875964500632088
552,7.1797765340802115
553,8.211963178164407
554,4.698727183913986
555,8.365524540814032
557,8.708912467526677
558,6.5170892352037
559,8.760587526780599
560,6.188401447062057
679,8.239366030112874
680,8.480455637861969
682,8.547890654887683
685,13.018681067081545
686,6.375365279670779
687,6.744926670954519
696,13.062322674066735
698,5.31600642870161
699,5.380762343721776
703,8.40267787355137
706,11.567028492416908
707,4.77186716060597
712,8.158423916362857
714,22.238966754502005
715,9.201963975817788
722,4.731316740531629
724,9.913268907909519
725,8.318592308496553
728,9.558239345030355
730,19.089571661886808
731,8.676298731845833
732,9.794898064909109
733,10.469702109287258
734,6.476132854574565
735,8.04201658839458
736,9.824824381054517
739,7.659400654003017
741,8.276128989840398
743,11.033349550376073
745,6.070317400871385
748,21.936929067989865
